step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
240,CASH_OUT,424598.25,C1945366175,0.0,0.0,C1585119297,1.1329275e+07,1.1753874e+07,0,0
139,CASH_OUT,61151.53,C1487081478,82044.4,20892.87,C1109807309,764565.94,825717.44,0,0
281,CASH_IN,248296.31,C1690146955,6.0628015e+06,6.311098e+06,C36644807,877052.06,493904.2,0,0
393,CASH_OUT,51895.1,C1914013152,0.0,0.0,C1711055611,2.1574495e+06,2.2093445e+06,0,0
206,CASH_OUT,455319.72,C900219170,0.0,0.0,C850400590,680120.8,1.1354405e+06,0,0
161,CASH_OUT,513501.12,C437176838,9340.0,0.0,C943038473,248444.28,761945.4,0,0
212,CASH_OUT,30103.1,C1945890032,0.0,0.0,C1173267981,873459.6,903562.7,0,0
301,PAYMENT,18795.53,C1875911769,0.0,0.0,M1903697861,0.0,0.0,0,0
130,CASH_OUT,615108.0,C1548820766,168247.0,0.0,C1777763527,99403.17,714511.1,0,0
252,PAYMENT,97.44,C2113276749,551703.25,551605.8,M659767418,0.0,0.0,0,0
42,CASH_OUT,63431.1,C508225194,0.0,0.0,C1357312214,406209.66,615919.44,0,0
332,TRANSFER,1.1604871e+06,C1751073159,0.0,0.0,C654346535,3.8008272e+06,4.9613145e+06,0,0
400,PAYMENT,29637.7,C1409575147,0.0,0.0,M691978530,0.0,0.0,0,0
282,CASH_IN,33941.82,C1624613902,612326.0,646267.8,C275096894,0.0,0.0,0,0
159,CASH_IN,163699.2,C433015022,2.2372828e+06,2.400982e+06,C1347476631,5.661741e+06,5.4980415e+06,0,0
161,CASH_OUT,28508.95,C99701367,0.0,0.0,C1289119456,542610.7,571119.6,0,0
158,CASH_IN,22711.57,C1476762524,60369.0,83080.57,C695009950,125364.63,102653.06,0,0
299,CASH_OUT,114044.02,C353722681,1953.0,0.0,C2017296099,26030.61,140074.62,0,0
372,PAYMENT,2510.13,C719160423,0.0,0.0,M1750031982,0.0,0.0,0,0
254,CASH_OUT,41285.57,C1323805709,39543.0,0.0,C1846479401,19853.0,0.0,0,0
351,CASH_OUT,70888.05,C547563683,301407.0,230518.95,C644736763,0.0,70888.05,0,0
399,CASH_IN,126518.73,C1647512907,1.3903544e+06,1.5168731e+06,C418042092,331441.3,204922.58,0,0
160,TRANSFER,2.4327475e+06,C1616917685,2.4327475e+06,0.0,C2003827425,0.0,0.0,1,0
8,PAYMENT,3837.42,C813143271,35856.0,32018.58,M1545915570,0.0,0.0,0,0
741,TRANSFER,1e+07,C1945606464,1.5674548e+07,5.674548e+06,C625944676,0.0,0.0,1,0
232,CASH_OUT,100122.6,C1533137804,0.0,0.0,C77958807,259311.52,359434.12,0,0
450,TRANSFER,422261.62,C105750198,422261.62,0.0,C1172379830,0.0,0.0,1,0
398,PAYMENT,16089.7,C382021706,0.0,0.0,M1237304378,0.0,0.0,0,0
207,CASH_OUT,7401.05,C1353463712,51424.77,44023.72,C1195657501,150035.31,157436.38,0,0
275,CASH_IN,192394.19,C624235513,8.540598e+06,8.732992e+06,C133205060,906097.7,713703.5,0,0
142,TRANSFER,346374.53,C171834973,346374.53,0.0,C1249377837,0.0,0.0,1,0
130,CASH_IN,45731.25,C1147401002,1.9149189e+06,1.9606501e+06,C1768685055,425940.7,380209.47,0,0
347,CASH_OUT,518285.28,C1464800261,92016.0,0.0,C757647705,8.020867e+06,8.539152e+06,0,0
190,PAYMENT,8008.4,C2067409777,100881.0,92872.6,M1774616483,0.0,0.0,0,0
374,PAYMENT,2091.51,C1062265419,0.0,0.0,M179209920,0.0,0.0,0,0
128,CASH_OUT,4.483869e+06,C375834345,4.483869e+06,0.0,C459252114,1.340132e+06,5.824001e+06,1,0
394,PAYMENT,37672.91,C846126567,131562.44,93889.53,M1329027828,0.0,0.0,0,0
95,CASH_OUT,8.775594e+06,C131527035,8.775594e+06,0.0,C897416477,0.0,8.775594e+06,1,0
208,CASH_IN,429033.34,C1668733907,449.0,429482.34,C1795647515,217084.64,0.0,0,0
327,CASH_IN,122283.08,C1305755182,593572.2,715855.25,C900285444,219226.53,96943.45,0,0
304,PAYMENT,6125.28,C1500887977,0.0,0.0,M2127315638,0.0,0.0,0,0
104,CASH_OUT,655294.3,C300902846,655294.3,0.0,C443990229,1.5101599e+06,2.1654542e+06,1,0
190,CASH_OUT,122973.35,C695696587,592.0,0.0,C958383155,2.038368e+06,2.1613412e+06,0,0
438,TRANSFER,455014.7,C312774959,455014.7,0.0,C2129735982,0.0,0.0,1,0
285,PAYMENT,3569.93,C331012395,2036.0,0.0,M1574059924,0.0,0.0,0,0
405,TRANSFER,70382.18,C809677827,70382.18,0.0,C87092424,0.0,0.0,1,0
445,CASH_OUT,72901.03,C1596300422,72901.03,0.0,C1818578637,0.0,72901.03,1,0
608,CASH_OUT,353094.9,C2075568104,353094.9,0.0,C2027521141,9099.34,362194.25,1,0
201,CASH_OUT,71571.5,C1431913230,0.0,0.0,C487213444,146431.73,218003.23,0,0
9,TRANSFER,43920.72,C128104514,0.0,0.0,C405879641,107671.0,208821.45,0,0
355,CASH_IN,199767.38,C1842286034,2.7956985e+06,2.995466e+06,C1903403506,328889.34,129121.97,0,0
397,TRANSFER,834785.56,C767930061,1515.0,0.0,C1240962348,461541.5,1.296327e+06,0,0
588,PAYMENT,12208.94,C2134922131,18976.6,6767.66,M1437297881,0.0,0.0,0,0
354,PAYMENT,15293.69,C99184899,20300.0,5006.31,M167244336,0.0,0.0,0,0
140,CASH_OUT,5167.1,C933803153,10172.0,5004.9,C507637291,101207.0,83385.83,0,0
326,CASH_OUT,429877.66,C404556581,128440.0,0.0,C551985160,0.0,429877.66,0,0
259,PAYMENT,9127.53,C781628491,0.0,0.0,M30048343,0.0,0.0,0,0
259,PAYMENT,12687.19,C1547873410,112974.0,100286.81,M436740207,0.0,0.0,0,0
58,CASH_OUT,109525.67,C924291724,109525.67,0.0,C1035427073,3.9973425e+06,4.1068682e+06,1,0
132,CASH_OUT,38557.45,C1345578438,0.0,0.0,C763015447,181362.55,219920.0,0,0
380,PAYMENT,3044.92,C141261142,1034.0,0.0,M1269741119,0.0,0.0,0,0
40,CASH_IN,37725.92,C1130812662,1.1770171e+06,1.2147431e+06,C805430943,8.769946e+06,8.73222e+06,0,0
431,CASH_OUT,526071.44,C1197863770,526071.44,0.0,C1419848942,987448.7,1.5135201e+06,1,0
132,CASH_OUT,31714.71,C2001465525,12158.0,0.0,C931896109,2.4277212e+06,2.459436e+06,0,0
369,CASH_IN,360922.84,C354820021,3.9711592e+06,4.332082e+06,C990211053,3.0591012e+06,2.6981782e+06,0,0
133,CASH_OUT,362137.12,C1521761020,49427.0,0.0,C979567086,1.379935e+06,1.742072e+06,0,0
349,PAYMENT,24722.24,C263076547,12159.0,0.0,M935100963,0.0,0.0,0,0
398,CASH_OUT,210840.34,C1124479799,2150.0,0.0,C1825584969,189321.2,400161.56,0,0
309,CASH_OUT,126404.37,C2122820007,0.0,0.0,C1602573112,439581.38,565985.75,0,0
21,CASH_OUT,67155.19,C819141149,0.0,0.0,C898665687,2.3967115e+06,2.4638668e+06,0,0
180,CASH_OUT,33418.97,C1072635675,0.0,0.0,C65172894,83640.92,117059.89,0,0
287,CASH_OUT,7.109454e+06,C34310706,7.109454e+06,0.0,C615611865,1.3773472e+06,8.486801e+06,1,0
138,CASH_OUT,119616.39,C1879034213,0.0,0.0,C51626955,4.94407e+06,5.063686e+06,0,0
255,TRANSFER,38223.11,C519675576,38223.11,0.0,C1580883487,0.0,0.0,1,0
522,CASH_OUT,39549.21,C552899944,107401.0,67851.79,C1943144805,0.0,39549.21,0,0
279,PAYMENT,25144.71,C1775348969,0.0,0.0,M875665678,0.0,0.0,0,0
36,PAYMENT,4119.67,C486116136,0.0,0.0,M246624060,0.0,0.0,0,0
395,CASH_OUT,201825.58,C590604831,11293.0,0.0,C579003513,0.0,201825.58,0,0
255,CASH_IN,85595.28,C961950994,307539.0,393134.28,C1124679623,0.0,0.0,0,0
33,CASH_OUT,252102.73,C655321904,111281.0,0.0,C1478637544,0.0,252102.73,0,0
277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,1,0
518,PAYMENT,16006.74,C13773924,30860.0,14853.26,M694630370,0.0,0.0,0,0
380,PAYMENT,8291.75,C1839467964,78078.0,69786.25,M1696474627,0.0,0.0,0,0
9,CASH_OUT,1.154354e+06,C1034219836,1.154354e+06,0.0,C1195589213,162222.0,1.9655876e+06,1,0
253,CASH_OUT,164395.3,C2083523522,4879.79,0.0,C1212228711,1.1366315e+06,1.3010268e+06,0,0
262,PAYMENT,1880.07,C719800719,22677.6,20797.52,M1336585767,0.0,0.0,0,0
8,CASH_IN,16005.4,C277133047,9.05135e+06,9.067356e+06,C699133054,30683.0,0.0,0,0
300,CASH_OUT,236839.48,C1832989187,0.0,0.0,C1100493291,5.8118815e+06,6.048721e+06,0,0
11,CASH_OUT,25104.03,C1025514246,0.0,0.0,C399211008,1.6010691e+06,1.6261731e+06,0,0
6,CASH_OUT,85354.69,C158801009,85354.69,0.0,C382431057,11170.0,10612.55,1,0
185,CASH_OUT,71167.88,C140786615,133.0,0.0,C1873128841,20287.32,91455.21,0,0
231,TRANSFER,317787.12,C1356517693,317787.12,0.0,C284348292,0.0,372227.53,1,0
45,CASH_IN,128525.95,C813096949,8.299885e+06,8.428411e+06,C1632648448,3.519774e+06,3.3912318e+06,0,0
232,PAYMENT,34195.01,C1158160178,0.0,0.0,M1911312801,0.0,0.0,0,0
276,PAYMENT,12590.34,C589792690,0.0,0.0,M63702340,0.0,0.0,0,0
355,CASH_IN,73028.98,C1976895264,2.1272114e+07,2.1345142e+07,C1959104974,236254.9,163225.92,0,0
44,TRANSFER,324255.78,C525392324,0.0,0.0,C2146670328,906071.1,1.2303269e+06,0,0
182,CASH_OUT,32586.79,C653654103,0.0,0.0,C1151706143,5.389229e+06,5.2805065e+06,0,0
466,CASH_OUT,104171.37,C1321085787,104171.37,0.0,C203735779,64407.18,168578.56,1,0
190,CASH_IN,142024.52,C642508640,3.349236e+06,3.4912605e+06,C1874386341,1.2506286e+07,1.2364261e+07,0,0
22,PAYMENT,6810.46,C1273939562,319.0,0.0,M1205264052,0.0,0.0,0,0
203,PAYMENT,14532.36,C1987093300,200895.0,186362.64,M166924648,0.0,0.0,0,0
325,PAYMENT,17114.19,C1137750758,0.0,0.0,M205447093,0.0,0.0,0,0
394,TRANSFER,201247.25,C1655225752,201247.25,0.0,C1949844658,0.0,0.0,1,0
211,PAYMENT,1215.84,C1793147387,3026.0,1810.16,M1599418446,0.0,0.0,0,0
460,CASH_OUT,76548.48,C2032238862,76548.48,0.0,C881850638,2.6354492e+06,2.7119978e+06,1,0
398,CASH_IN,268370.84,C1974795145,68.0,268438.84,C1995043606,211139.45,0.0,0,0
305,PAYMENT,27040.19,C264398555,0.0,0.0,M1740637568,0.0,0.0,0,0
268,CASH_OUT,2.2194752e+06,C10511157,2.2194752e+06,0.0,C830333385,589145.3,2.8086205e+06,1,0
276,CASH_OUT,236362.6,C239860571,298609.0,62246.4,C692931751,1.7245474e+06,1.9609099e+06,0,0
689,TRANSFER,2.1630128e+06,C94303206,2.1630128e+06,0.0,C1258619985,0.0,0.0,1,0
394,PAYMENT,49279.53,C343774121,7818.0,0.0,M200999835,0.0,0.0,0,0
165,CASH_OUT,247503.69,C2100301672,0.0,0.0,C2134282358,5.60574e+06,5.8532435e+06,0,0
19,TRANSFER,1.3096264e+06,C1931149596,0.0,0.0,C1520941958,4.6680905e+06,5.9244085e+06,0,0
227,CASH_OUT,328882.78,C1718561227,51454.0,0.0,C1263259884,0.0,328882.78,0,0
644,TRANSFER,4.438932e+06,C594373709,4.438932e+06,0.0,C2071706455,0.0,0.0,1,0
141,PAYMENT,6346.23,C1548823153,0.0,0.0,M661342296,0.0,0.0,0,0
207,CASH_OUT,288418.66,C1099294065,0.0,0.0,C478765436,2.2150112e+06,2.5034298e+06,0,0
228,CASH_IN,140813.53,C864134170,9.647251e+06,9.788064e+06,C775396983,652918.9,512105.34,0,0
345,CASH_OUT,292690.9,C460304050,30799.0,0.0,C908099847,0.0,292690.9,0,0
279,CASH_OUT,107825.24,C1014418506,0.0,0.0,C1517603402,335732.28,443557.5,0,0
375,PAYMENT,2607.33,C912025814,16391.0,13783.67,M657977425,0.0,0.0,0,0
334,PAYMENT,7089.21,C1061171766,0.0,0.0,M870405504,0.0,0.0,0,0
329,PAYMENT,26534.89,C1873931091,0.0,0.0,M384608166,0.0,0.0,0,0
396,CASH_OUT,293521.7,C1521272296,33725.0,0.0,C515529794,2.5049418e+06,2.7984635e+06,0,0
46,CASH_IN,10656.73,C1053654562,1531.0,12187.73,C1454625539,0.0,0.0,0,0
348,CASH_IN,161218.95,C1999700140,4.1177185e+06,4.2789375e+06,C922723038,217439.1,56220.13,0,0
9,CASH_OUT,145222.78,C661930763,0.0,0.0,C914293025,4.555614e+06,4.440506e+06,0,0
379,CASH_IN,32023.55,C1258079803,157943.0,189966.55,C1637639533,2.2672742e+06,2.2352505e+06,0,0
236,PAYMENT,9923.6,C1216187801,30226.0,20302.4,M165458457,0.0,0.0,0,0
48,PAYMENT,7074.08,C1472489277,411163.0,404088.9,M2108919525,0.0,0.0,0,0
588,PAYMENT,1599.48,C50551143,0.0,0.0,M1103586629,0.0,0.0,0,0
229,PAYMENT,2174.19,C1824416235,377219.2,375045.0,M608168396,0.0,0.0,0,0
138,CASH_OUT,234723.4,C1422611591,234723.4,0.0,C975019107,0.0,234723.4,1,0
205,TRANSFER,317658.16,C315455546,62873.0,0.0,C883541292,0.0,317658.16,0,0
151,CASH_OUT,147080.42,C249982146,147080.42,0.0,C627570303,0.0,147080.42,1,0
201,CASH_IN,86382.35,C558133196,5.199307e+06,5.2856895e+06,C2120640041,214389.6,128007.24,0,0
297,PAYMENT,19190.07,C1143288963,24497.0,5306.93,M1402700204,0.0,0.0,0,0
163,CASH_OUT,76125.97,C1194306676,0.0,0.0,C1537707083,2.9955378e+06,3.0716638e+06,0,0
298,PAYMENT,16639.14,C1708857285,0.0,0.0,M2038853769,0.0,0.0,0,0
235,TRANSFER,24520.95,C20621224,0.0,0.0,C1620230261,1.9381118e+06,1.9626328e+06,0,0
354,CASH_OUT,228282.44,C176390922,0.0,0.0,C973682488,417498.56,645781.0,0,0
336,CASH_OUT,78625.12,C309602897,41391.0,0.0,C1738513132,50281.17,128906.29,0,0
136,CASH_IN,211962.64,C1564222203,3559.0,215521.64,C1372353180,809044.3,597081.7,0,0
48,TRANSFER,337974.22,C2029593206,337974.22,0.0,C1780194403,0.0,0.0,1,0
327,PAYMENT,13604.19,C82761031,358776.5,345172.3,M803291182,0.0,0.0,0,0
306,CASH_IN,91441.49,C592326887,1.5008095e+06,1.592251e+06,C644206561,1.0145847e+06,923143.2,0,0
36,CASH_IN,65835.77,C1420716062,18920.0,84755.77,C767235653,55652.46,0.0,0,0
476,CASH_IN,268796.75,C636161015,109700.94,378497.7,C1115649422,399662.56,130865.81,0,0
34,CASH_OUT,249069.69,C156347761,130.0,0.0,C1080707081,204759.98,453829.7,0,0
46,TRANSFER,633285.7,C674889652,0.0,0.0,C298251125,3.5533162e+06,4.186602e+06,0,0
66,CASH_OUT,107188.41,C2059976574,107188.41,0.0,C1021456304,696135.44,803323.8,1,0
130,PAYMENT,13978.89,C341156736,30935.0,16956.11,M823196474,0.0,0.0,0,0
190,CASH_OUT,265747.72,C2046465313,265747.72,0.0,C1929273714,0.0,265747.72,1,0
510,TRANSFER,3.4253868e+06,C1737336360,3.4253868e+06,0.0,C328014311,0.0,0.0,1,0
325,PAYMENT,8472.71,C65761235,9622.7,1149.99,M171171260,0.0,0.0,0,0
302,CASH_IN,168344.16,C1404697970,20174.0,188518.16,C1987757908,6.6646355e+06,6.496291e+06,0,0
15,CASH_OUT,112359.32,C1567486326,64190.42,0.0,C1360892760,188502.38,828259.25,0,0
235,CASH_OUT,242062.47,C1052094674,11311.0,0.0,C1979858634,0.0,242062.47,0,0
327,CASH_IN,215076.2,C1480240563,796829.25,1.01190544e+06,C1402325013,781593.94,566517.7,0,0
399,PAYMENT,6473.32,C617781858,0.0,0.0,M2106879949,0.0,0.0,0,0
298,PAYMENT,21741.18,C1148643672,0.0,0.0,M325606231,0.0,0.0,0,0
487,TRANSFER,321307.3,C509024717,321307.3,0.0,C136074678,0.0,0.0,1,0
582,TRANSFER,1.1583732e+06,C1874090524,1.1583732e+06,0.0,C152963065,0.0,0.0,1,0
303,TRANSFER,786480.75,C1284457893,786480.75,0.0,C790067619,0.0,0.0,1,0
143,TRANSFER,97043.09,C264993582,10245.0,0.0,C149693787,2.875314e+06,2.972357e+06,0,0
378,PAYMENT,3908.09,C917901567,137906.56,133998.47,M1228931276,0.0,0.0,0,0
370,CASH_IN,204480.83,C1839398641,4.6854125e+06,4.889893e+06,C2117980895,1.0823464e+06,877865.5,0,0
236,PAYMENT,45004.88,C1219721866,0.0,0.0,M591365432,0.0,0.0,0,0
133,PAYMENT,35756.51,C1701235699,299223.0,263466.5,M252713239,0.0,0.0,0,0
324,CASH_IN,154140.25,C783103925,60684.0,214824.25,C1877544838,0.0,0.0,0,0
226,CASH_OUT,66047.46,C901240655,0.0,0.0,C1143204230,4.7337035e+06,4.799751e+06,0,0
396,CASH_IN,418354.16,C1958429982,7049.0,425403.16,C73639629,184511.98,0.0,0,0
347,CASH_OUT,181836.78,C1697218045,525.0,0.0,C1756440120,107655.58,289492.38,0,0
163,CASH_OUT,37108.79,C78570774,0.0,0.0,C1894895230,291560.34,328669.12,0,0
639,TRANSFER,49199.2,C1187062508,49199.2,0.0,C477677741,0.0,0.0,1,0
371,CASH_OUT,120692.35,C1498836624,26475.0,0.0,C1783260854,70663.84,191356.19,0,0
441,TRANSFER,107363.54,C564631760,107363.54,0.0,C43570912,0.0,0.0,1,0
393,PAYMENT,40609.47,C845229507,0.0,0.0,M1264546119,0.0,0.0,0,0
18,PAYMENT,29151.51,C1942978701,21520.0,0.0,M691228377,0.0,0.0,0,0
280,PAYMENT,18700.47,C958592703,227340.0,208639.53,M1106862610,0.0,0.0,0,0
396,CASH_IN,280778.8,C1938403336,7.733994e+06,8.0147725e+06,C699320305,691138.0,410359.16,0,0
353,CASH_IN,308289.62,C633576395,2517.0,310806.62,C1991031691,4.663381e+06,4.3550915e+06,0,0
410,CASH_OUT,124202.04,C18416258,124202.04,0.0,C1547230458,4.212193e+06,4.336395e+06,1,0
327,CASH_OUT,68438.93,C1984019471,50617.0,0.0,C1218883133,0.0,68438.93,0,0
130,PAYMENT,29878.69,C2012479077,72855.0,42976.31,M1450623301,0.0,0.0,0,0
285,PAYMENT,7426.47,C1532971249,80096.0,72669.53,M1046470170,0.0,0.0,0,0
400,PAYMENT,30728.84,C335125306,24084.0,0.0,M171055121,0.0,0.0,0,0
204,CASH_IN,143250.89,C245491859,4.4849925e+06,4.6282435e+06,C1666670488,148236.52,4985.62,0,0
11,PAYMENT,9685.01,C1007502793,416882.25,407197.25,M1949021131,0.0,0.0,0,0
284,PAYMENT,27664.77,C147299297,0.0,0.0,M1287714789,0.0,0.0,0,0
525,CASH_OUT,130381.24,C1867692840,22016.0,0.0,C1958512028,1.3421251e+06,1.4725064e+06,0,0
103,TRANSFER,1.2540921e+06,C159727303,1.2540921e+06,0.0,C1989484801,0.0,0.0,1,0
681,CASH_OUT,155228.27,C1880071414,0.0,0.0,C1149475120,772704.3,927932.56,0,0
273,CASH_OUT,55851.47,C1405870357,317480.0,261628.53,C588513578,140996.78,196848.25,0,0
155,PAYMENT,13388.54,C1534808364,66543.42,53154.89,M947837977,0.0,0.0,0,0
130,PAYMENT,6146.94,C1141035282,181899.62,175752.69,M1910734516,0.0,0.0,0,0
277,CASH_IN,14997.25,C1096450756,10058.0,25055.25,C1719778457,2.5469592e+06,2.531962e+06,0,0
642,PAYMENT,820.55,C1735107893,6077.0,5256.45,M447635451,0.0,0.0,0,0
542,TRANSFER,5.1663935e+06,C1707763066,5.1663935e+06,0.0,C190447545,0.0,0.0,1,0
639,CASH_OUT,246250.77,C2080432617,246250.77,0.0,C1212610718,270734.1,516984.84,1,0
208,PAYMENT,6603.52,C1284432226,0.0,0.0,M1782442259,0.0,0.0,0,0
16,CASH_OUT,90400.03,C318978719,31296.0,0.0,C471455556,4.0335122e+06,4.2095555e+06,0,0
211,CASH_IN,191024.44,C1019848957,157613.0,348637.44,C616450602,161943.7,0.0,0,0
221,TRANSFER,167060.62,C1057075880,167060.62,0.0,C2123365185,0.0,0.0,1,0
161,CASH_OUT,214.13,C810157736,0.0,0.0,C184324224,250157.16,250371.3,0,0
278,CASH_IN,82844.14,C364489756,1.5061602e+06,1.5890044e+06,C879759954,235734.02,152889.88,0,0
131,CASH_OUT,170761.78,C286828758,19935.0,0.0,C1977710341,2.2539868e+06,2.4247488e+06,0,0
130,PAYMENT,39984.77,C349544854,0.0,0.0,M284189949,0.0,0.0,0,0
346,CASH_IN,103871.01,C722647136,721.0,104592.01,C547003516,3.220049e+06,3.116178e+06,0,0
13,CASH_OUT,408.0,C1894004688,408.0,0.0,C1293978242,898297.9,1.0758541e+06,1,0
87,TRANSFER,115461.48,C1864352304,115461.48,0.0,C238575749,0.0,0.0,1,0
235,CASH_OUT,54343.03,C1513119718,0.0,0.0,C1904775146,1.4937559e+06,1.5480989e+06,0,0
546,CASH_IN,205681.95,C1392867066,11451.0,217132.95,C1661717083,1.5484274e+06,1.3427454e+06,0,0
139,CASH_IN,59966.96,C2045231813,3.8165128e+06,3.8764798e+06,C1698001288,176969.48,117002.52,0,0
356,PAYMENT,20644.95,C1636857,139074.34,118429.4,M2048273839,0.0,0.0,0,0
281,TRANSFER,7133.97,C157969279,7133.97,0.0,C1713731029,0.0,0.0,1,0
10,CASH_IN,19486.4,C888817110,353416.0,372902.4,C1381609700,0.0,534512.2,0,0
231,CASH_IN,93305.61,C1524966701,1.5872098e+07,1.5965404e+07,C245927638,1.6791191e+06,1.5858135e+06,0,0
20,CASH_IN,125806.79,C1153115103,19972.0,145778.8,C1172110926,3.540435e+06,3.4146282e+06,0,0
367,TRANSFER,972009.75,C397472180,972009.75,0.0,C85938481,0.0,0.0,1,0
9,CASH_OUT,29365.14,C247617513,20976.0,0.0,C1518728219,2.1763152e+06,3.3271215e+06,0,0
233,CASH_IN,343128.53,C845509195,13677.0,356805.53,C271254451,65704.7,0.0,0,0
164,CASH_IN,125588.88,C1111084098,2.4199445e+06,2.5455335e+06,C1767620714,1.8956361e+06,1.7700472e+06,0,0
304,CASH_IN,165733.7,C493845632,2184.0,167917.7,C959287279,822118.7,656385.0,0,0
334,PAYMENT,5201.83,C1278003936,137233.0,132031.17,M1469594215,0.0,0.0,0,0
185,CASH_OUT,44719.96,C508117001,0.0,0.0,C861667634,54332.33,99052.29,0,0
348,TRANSFER,247443.14,C1091400197,0.0,0.0,C927108992,361591.3,609034.44,0,0
661,PAYMENT,2936.65,C721902183,1044.0,0.0,M799642099,0.0,0.0,0,0
185,CASH_OUT,489111.72,C13133060,489111.72,0.0,C229005424,0.0,489111.72,1,0
565,PAYMENT,12682.41,C68792112,107241.69,94559.28,M1501847786,0.0,0.0,0,0
37,PAYMENT,51468.98,C1139361842,20934.0,0.0,M795828080,0.0,0.0,0,0
155,CASH_OUT,90963.96,C373543104,357899.2,266935.22,C1428963834,1.2636399e+06,1.3546039e+06,0,0
216,PAYMENT,18692.79,C1031474122,0.0,0.0,M130486614,0.0,0.0,0,0
252,CASH_OUT,438700.6,C2133774631,0.0,0.0,C1055558090,2.5409402e+06,2.979641e+06,0,0
351,TRANSFER,118111.77,C454838857,118111.77,0.0,C838301055,0.0,0.0,1,0
348,CASH_OUT,89490.66,C1309103788,12390.0,0.0,C1442800928,77567.07,167057.73,0,0
281,CASH_OUT,6265.57,C2029810572,7209.0,943.43,C1577219913,688431.9,694697.44,0,0
184,PAYMENT,5495.95,C1696369534,105574.0,100078.05,M855871832,0.0,0.0,0,0
22,PAYMENT,20613.6,C556201685,33204.25,12590.65,M1703307238,0.0,0.0,0,0
542,CASH_OUT,451168.62,C330618863,16456.0,0.0,C883117089,16068.47,467237.1,0,0
370,PAYMENT,25788.1,C2125594354,0.0,0.0,M967923086,0.0,0.0,0,0
379,PAYMENT,5691.94,C2108736051,20972.0,15280.06,M470766044,0.0,0.0,0,0
393,CASH_OUT,188046.02,C1809645090,12494.0,0.0,C1806042298,748657.8,936703.8,0,0
53,CASH_OUT,1.63164e+06,C1732115289,1.63164e+06,0.0,C262978946,705298.9,2.336939e+06,1,0
130,PAYMENT,30953.53,C1111273217,330124.88,299171.38,M1810412391,0.0,0.0,0,0
235,CASH_OUT,11286.76,C1900293926,94370.0,83083.24,C35459284,84679.51,95966.27,0,0
685,CASH_OUT,4.886423e+06,C1572906420,4.886423e+06,0.0,C288685482,0.0,4.886423e+06,1,0
259,CASH_OUT,418440.88,C1534548089,0.0,0.0,C1350589921,672439.2,1.0908801e+06,0,0
164,CASH_IN,109143.31,C1245971920,13365.0,122508.31,C131198813,15231.0,0.0,0,0
524,CASH_IN,273537.4,C1747973387,132.0,273669.4,C669689699,0.0,0.0,0,0
335,PAYMENT,11359.24,C1552627231,79739.0,68379.76,M1365358479,0.0,0.0,0,0
34,CASH_OUT,69900.33,C1623395883,0.0,0.0,C263892293,346428.47,416328.8,0,0
403,PAYMENT,3295.28,C1570988843,0.0,0.0,M1804423683,0.0,0.0,0,0
139,CASH_OUT,82570.04,C664865714,15867.0,0.0,C1506151600,11254.0,93824.04,0,0
308,CASH_IN,138748.44,C685907475,1.144074e+07,1.1579489e+07,C2002761510,309096.28,170347.84,0,0
391,TRANSFER,47721.95,C368987822,47721.95,0.0,C1410391039,0.0,0.0,1,0
191,PAYMENT,6572.96,C121956382,12856.0,6283.04,M455589849,0.0,0.0,0,0
255,TRANSFER,304334.8,C1669873967,0.0,0.0,C2005845036,454831.66,759166.5,0,0
402,CASH_IN,120171.89,C1885452436,121.0,120292.89,C1311569790,0.0,0.0,0,0
297,CASH_IN,207574.12,C226411518,23384.97,230959.1,C1755144550,215231.8,7657.66,0,0
354,CASH_OUT,446305.94,C1785932364,0.0,0.0,C1878723069,2.6320564e+07,2.676687e+07,0,0
684,CASH_OUT,131329.73,C113813455,0.0,0.0,C1536954843,1.2292085e+06,1.3605382e+06,0,0
263,PAYMENT,1783.96,C483219216,52172.0,50388.04,M1378779750,0.0,0.0,0,0
164,CASH_OUT,105439.17,C1092070012,175.0,0.0,C1134483577,148871.5,254310.67,0,0
403,CASH_OUT,23238.1,C1207307602,107.0,0.0,C540175449,192972.94,216211.03,0,0
397,CASH_OUT,5306.65,C1742547015,0.0,0.0,C1875225279,151184.7,156491.34,0,0
286,PAYMENT,5542.73,C1191366878,16172.0,10629.27,M1814969882,0.0,0.0,0,0
160,CASH_IN,237140.12,C1576332298,224253.0,461393.12,C2105810797,1.04087525e+06,803735.1,0,0
331,CASH_IN,222781.27,C23539607,30764.0,253545.27,C736371337,0.0,0.0,0,0
235,DEBIT,1586.2,C121744747,0.0,0.0,C377508614,885986.2,887572.44,0,0
45,CASH_OUT,157799.3,C2139587780,80884.0,0.0,C1352700431,804485.0,962284.3,0,0
331,CASH_OUT,91794.63,C760279053,20441.0,0.0,C1082250968,2.0169614e+06,2.108756e+06,0,0
226,CASH_IN,80631.26,C431017892,9.862334e+06,9.942965e+06,C1939281035,139792.84,59161.58,0,0
352,CASH_OUT,397311.75,C722787198,0.0,0.0,C755889315,3.0917528e+06,3.3167128e+06,0,0
34,CASH_OUT,261708.77,C1468090816,100470.0,0.0,C1010390776,1.3628858e+06,1.6245945e+06,0,0
